Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,750.000000,780.000000,750.000000,775.000000,757.196594,9866400
2015-10-12,780.000000,815.000000,780.000000,815.000000,796.277710,13601500
2015-10-13,820.000000,840.000000,810.000000,825.000000,806.047974,9478000
2015-10-15,825.000000,835.000000,810.000000,820.000000,801.162842,4631700
2015-10-16,820.000000,860.000000,810.000000,855.000000,835.358826,4804600
2015-10-19,850.000000,905.000000,845.000000,900.000000,879.325012,8437400
2015-10-20,905.000000,940.000000,905.000000,910.000000,889.095337,4689600
2015-10-21,910.000000,915.000000,860.000000,885.000000,864.669678,4793000
2015-10-22,885.000000,930.000000,885.000000,930.000000,908.635925,2950600
2015-10-23,945.000000,970.000000,930.000000,935.000000,913.520996,5649600
2015-10-26,950.000000,955.000000,930.000000,930.000000,908.635925,1894600
2015-10-27,930.000000,930.000000,895.000000,915.000000,893.980469,2936000
2015-10-28,905.000000,915.000000,870.000000,870.000000,850.014221,3512800
2015-10-29,875.000000,875.000000,810.000000,830.000000,810.933105,3415100
2015-10-30,820.000000,870.000000,820.000000,865.000000,845.129089,1357700
2015-11-02,880.000000,900.000000,845.000000,850.000000,830.473694,1309100
2015-11-03,855.000000,880.000000,855.000000,865.000000,845.129089,811500
2015-11-04,870.000000,885.000000,865.000000,880.000000,859.784546,1393200
2015-11-05,880.000000,895.000000,865.000000,875.000000,854.899353,1328500
2015-11-06,885.000000,955.000000,880.000000,940.000000,918.406189,14761100
2015-11-09,945.000000,975.000000,905.000000,965.000000,942.831970,8810500
2015-11-10,965.000000,1000.000000,945.000000,980.000000,957.487305,8254000
2015-11-11,965.000000,1050.000000,950.000000,1015.000000,991.683289,11362800
2015-11-12,1015.000000,1040.000000,955.000000,960.000000,937.946777,8736500
2015-11-13,955.000000,955.000000,915.000000,935.000000,913.520996,1919400
2015-11-16,920.000000,980.000000,900.000000,975.000000,952.602173,4417900
2015-11-17,980.000000,1000.000000,965.000000,965.000000,942.831970,3062800
2015-11-18,975.000000,980.000000,940.000000,960.000000,937.946777,2538700
2015-11-19,960.000000,970.000000,945.000000,955.000000,933.061646,1396800
2015-11-20,950.000000,975.000000,950.000000,960.000000,937.946777,1762000
2015-11-23,965.000000,1000.000000,960.000000,995.000000,972.142761,4015900
2015-11-24,1000.000000,1020.000000,985.000000,990.000000,967.257568,4364300
2015-11-25,990.000000,990.000000,975.000000,980.000000,957.487305,1610900
2015-11-26,985.000000,1000.000000,980.000000,990.000000,967.257568,2213300
2015-11-27,990.000000,995.000000,950.000000,970.000000,947.717041,965800
