Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,252.500000,255.000000,247.500000,250.000000,168.769821,37735400
2015-10-12,252.500000,257.500000,248.500000,249.000000,168.094742,17120800
2015-10-13,249.000000,249.000000,241.500000,242.500000,163.706726,9014800
2015-10-15,242.500000,246.500000,235.000000,239.000000,161.343948,23160400
2015-10-16,239.000000,246.000000,239.000000,244.000000,164.719330,22020000
2015-10-19,244.000000,247.500000,243.500000,246.000000,166.069504,7381600
2015-10-20,246.500000,247.500000,244.000000,247.500000,167.082138,6386600
2015-10-21,247.500000,250.000000,245.000000,250.000000,168.769821,11991200
2015-10-22,250.000000,252.500000,247.500000,250.000000,168.769821,8911000
2015-10-23,252.500000,255.000000,249.000000,250.000000,168.769821,9439600
2015-10-26,250.000000,252.500000,248.500000,252.500000,170.457520,13836400
2015-10-27,250.000000,252.500000,245.000000,248.500000,167.757217,17537600
2015-10-28,249.000000,249.000000,243.500000,247.500000,167.082138,6374000
2015-10-29,247.500000,247.500000,242.000000,244.500000,165.056885,13806400
2015-10-30,243.000000,244.000000,241.500000,241.500000,163.031631,13975000
2015-11-02,242.000000,243.000000,240.000000,241.500000,163.031631,5620600
2015-11-03,241.500000,244.500000,241.500000,244.500000,165.056885,33059600
2015-11-04,245.000000,252.500000,242.500000,245.000000,165.394440,18506000
2015-11-05,245.500000,248.500000,243.500000,247.500000,167.082138,5543200
2015-11-06,247.500000,249.500000,247.000000,249.500000,168.432266,3147600
2015-11-09,248.500000,249.500000,246.000000,249.000000,168.094742,3397200
2015-11-10,249.000000,255.000000,246.000000,250.000000,168.769821,12101200
2015-11-11,250.000000,260.000000,247.500000,255.000000,172.145218,15021200
2015-11-12,257.500000,260.000000,250.000000,260.000000,175.520615,6567000
2015-11-13,257.500000,260.000000,255.000000,257.500000,173.832932,8746800
2015-11-16,260.000000,260.000000,252.500000,252.500000,170.457520,6901400
2015-11-17,255.000000,267.500000,252.500000,262.500000,177.208313,13764600
2015-11-18,262.500000,270.000000,262.500000,262.500000,177.208313,8825400
2015-11-19,262.500000,280.000000,262.500000,272.500000,183.959122,49495000
2015-11-20,272.500000,280.000000,270.000000,277.500000,187.334518,17636000
2015-11-23,280.000000,285.000000,277.500000,280.000000,189.022186,11489600
2015-11-24,280.000000,282.500000,275.000000,277.500000,187.334518,9768800
2015-11-25,275.000000,282.500000,272.500000,277.500000,187.334518,12046400
2015-11-26,277.500000,277.500000,267.500000,275.000000,185.646805,12517800
2015-11-27,275.000000,275.000000,267.500000,272.500000,183.959122,9221000
2015-11-30,272.500000,277.500000,265.000000,277.500000,187.334518,9447600
2015-12-01,272.500000,275.000000,270.000000,270.000000,182.271393,1240200
2015-12-02,270.000000,272.500000,265.000000,270.000000,182.271393,4521000
2015-12-03,267.500000,277.500000,265.000000,277.500000,187.334518,5344000
2015-12-04,275.000000,277.500000,267.500000,270.000000,182.271393,9894600
2015-12-07,270.000000,275.000000,265.000000,267.500000,180.583694,6875200
2015-12-08,265.000000,272.500000,265.000000,272.500000,183.959122,7237000
2015-12-09,272.500000,272.500000,272.500000,272.500000,183.959122,0
2015-12-10,270.000000,272.500000,262.500000,267.500000,180.583694,6749800
2015-12-11,267.500000,267.500000,257.500000,265.000000,178.896027,12750400
2015-12-14,260.000000,272.500000,257.500000,262.500000,177.208313,9717800
2015-12-15,262.500000,265.000000,260.000000,262.500000,177.208313,3709600
2015-12-16,265.000000,270.000000,260.000000,267.500000,180.583694,7405000
2015-12-17,270.000000,277.500000,267.500000,272.500000,183.959122,15574000
2015-12-18,272.500000,272.500000,265.000000,270.000000,182.271393,7806600
2015-12-21,272.500000,275.000000,267.500000,275.000000,185.646805,4811000
2015-12-22,277.500000,277.500000,270.000000,272.500000,183.959122,5585200
2015-12-23,272.500000,272.500000,267.500000,270.000000,182.271393,5805800
2015-12-28,272.500000,277.500000,270.000000,272.500000,183.959122,13133400
2015-12-29,270.000000,275.000000,265.000000,267.500000,180.583694,7622800
2015-12-30,270.000000,275.000000,267.500000,275.000000,185.646805,4735200
2016-01-04,275.000000,275.000000,270.000000,272.500000,183.959122,1518000
2016-01-05,275.000000,275.000000,262.500000,265.000000,178.896027,6712800
2016-01-06,267.500000,267.500000,260.000000,262.500000,177.208313,7414400
2016-01-07,262.500000,267.500000,257.500000,267.500000,180.583694,8664600
2016-01-08,267.500000,267.500000,260.000000,262.500000,177.208313,4862800
2016-01-11,260.000000,262.500000,255.000000,257.500000,173.832932,5718000
2016-01-12,260.000000,260.000000,257.500000,257.500000,173.832932,10749800
2016-01-13,260.000000,262.500000,255.000000,257.500000,173.832932,13677800
2016-01-14,255.000000,257.500000,249.500000,252.500000,170.457520,7196200
2016-01-15,255.000000,260.000000,249.000000,250.000000,168.769821,11220400
2016-01-18,249.500000,250.000000,248.500000,250.000000,168.769821,3362400
2016-01-19,250.000000,255.000000,250.000000,250.000000,168.769821,2851600
2016-01-20,250.000000,252.500000,247.500000,250.000000,168.769821,5104200
2016-01-21,250.000000,257.500000,248.000000,257.500000,173.832932,5313800
2016-01-22,252.500000,257.500000,248.500000,250.000000,168.769821,4899200
2016-01-25,250.000000,252.500000,249.500000,250.000000,168.769821,3751800
2016-01-26,250.000000,252.500000,247.000000,250.000000,168.769821,1962600
2016-01-27,250.000000,252.500000,248.500000,249.000000,168.094742,3077400
2016-01-28,250.000000,252.500000,249.500000,252.500000,170.457520,549600
2016-01-29,250.000000,252.500000,248.500000,250.000000,168.769821,6308200
2016-02-01,252.500000,252.500000,249.500000,250.000000,168.769821,1599800
2016-02-02,250.000000,252.500000,250.000000,252.500000,170.457520,2359600
2016-02-03,250.000000,252.500000,249.000000,250.000000,168.769821,3122400
2016-02-04,252.500000,255.000000,250.000000,250.000000,168.769821,8215600
2016-02-05,252.500000,262.500000,252.500000,255.000000,172.145218,12196800
2016-02-09,255.000000,255.000000,249.000000,249.500000,168.432266,7227600
2016-02-10,249.500000,252.500000,249.500000,250.000000,168.769821,3874200
2016-02-11,250.000000,257.500000,249.500000,252.500000,170.457520,15052400
2016-02-12,250.000000,255.000000,250.000000,255.000000,172.145218,2480400
2016-02-15,255.000000,260.000000,250.000000,252.500000,170.457520,8100600
2016-02-16,252.500000,255.000000,252.500000,255.000000,172.145218,2262200
2016-02-17,252.500000,260.000000,252.500000,255.000000,172.145218,6943600
2016-02-18,257.500000,260.000000,252.500000,255.000000,172.145218,5019400
2016-02-19,255.000000,255.000000,250.000000,252.500000,170.457520,4756000
2016-02-22,250.000000,252.500000,250.000000,252.500000,170.457520,2318000
2016-02-23,252.500000,252.500000,249.000000,249.500000,168.432266,10749800
2016-02-24,249.500000,250.000000,249.500000,250.000000,168.769821,2411200
2016-02-25,250.000000,250.000000,248.500000,249.500000,168.432266,6770200
2016-02-26,252.500000,252.500000,249.500000,250.000000,168.769821,16574800
2016-02-29,250.000000,255.000000,250.000000,255.000000,172.145218,3458400
2016-03-01,255.000000,255.000000,250.000000,252.500000,170.457520,1049400
2016-03-02,252.500000,255.000000,250.000000,252.500000,170.457520,1674400
2016-03-03,252.500000,257.500000,252.500000,255.000000,172.145218,8055600
2016-03-04,252.500000,255.000000,252.500000,255.000000,172.145218,3193600
2016-03-07,255.000000,262.500000,252.500000,255.000000,172.145218,10012000
2016-03-08,255.000000,260.000000,252.500000,252.500000,170.457520,4721800
2016-03-10,252.500000,255.000000,250.000000,250.000000,168.769821,1658400
2016-03-11,null,null,null,null,null,null
2016-03-14,null,null,null,null,null,null
2016-03-15,257.500000,262.500000,257.500000,262.500000,177.208313,13118600
2016-03-16,262.500000,270.000000,262.500000,265.000000,178.896027,6432000
2016-03-17,265.000000,270.000000,262.500000,262.500000,177.208313,5430600
2016-03-18,262.500000,265.000000,257.500000,260.000000,175.520615,3910800
2016-03-21,260.000000,262.500000,257.500000,260.000000,175.520615,3673400
2016-03-22,260.000000,262.500000,257.500000,260.000000,175.520615,2828400
