Date,Open,High,Low,Close,Adj Close,Volume
2015-10-09,830.000000,835.000000,820.000000,830.000000,778.740112,352800
2015-10-12,830.000000,840.000000,820.000000,835.000000,783.431396,334600
2015-10-13,835.000000,835.000000,810.000000,815.000000,764.666504,229500
2015-10-15,810.000000,820.000000,800.000000,815.000000,764.666504,495500
2015-10-16,830.000000,830.000000,815.000000,820.000000,769.357727,240000
2015-10-19,825.000000,825.000000,815.000000,825.000000,774.048950,88600
2015-10-20,825.000000,845.000000,815.000000,830.000000,778.740112,276500
2015-10-21,830.000000,835.000000,815.000000,820.000000,769.357727,316000
2015-10-22,830.000000,830.000000,815.000000,820.000000,769.357727,55700
2015-10-23,825.000000,840.000000,815.000000,835.000000,783.431396,482100
2015-10-26,840.000000,850.000000,825.000000,840.000000,788.122620,438500
2015-10-27,825.000000,845.000000,825.000000,840.000000,788.122620,184700
2015-10-28,820.000000,845.000000,815.000000,830.000000,778.740112,190400
2015-10-29,820.000000,840.000000,820.000000,835.000000,783.431396,878200
2015-10-30,825.000000,830.000000,815.000000,825.000000,774.048950,5724500
2015-11-02,830.000000,1030.000000,830.000000,1000.000000,938.241150,12400200
2015-11-03,1020.000000,1050.000000,950.000000,980.000000,919.476318,3175300
2015-11-04,975.000000,975.000000,955.000000,960.000000,900.711487,836900
2015-11-05,980.000000,1020.000000,950.000000,980.000000,919.476318,1716900
2015-11-06,1000.000000,1010.000000,960.000000,980.000000,919.476318,987200
2015-11-09,1000.000000,1000.000000,955.000000,960.000000,900.711487,719000
2015-11-10,990.000000,990.000000,935.000000,945.000000,886.637878,1475300
2015-11-11,930.000000,965.000000,925.000000,940.000000,881.946777,1541900
2015-11-12,960.000000,960.000000,945.000000,950.000000,891.329102,333000
2015-11-13,950.000000,960.000000,935.000000,960.000000,900.711487,632900
2015-11-16,950.000000,970.000000,935.000000,955.000000,896.020325,500100
2015-11-17,955.000000,970.000000,950.000000,955.000000,896.020325,1006200
2015-11-18,970.000000,1000.000000,950.000000,990.000000,928.858704,1257900
2015-11-19,990.000000,1015.000000,980.000000,990.000000,928.858704,830800
2015-11-20,1000.000000,1020.000000,985.000000,995.000000,933.549988,292900
2015-11-23,1010.000000,1015.000000,985.000000,985.000000,924.167603,247900
2015-11-24,990.000000,995.000000,985.000000,985.000000,924.167603,552200
2015-11-25,1000.000000,1000.000000,970.000000,985.000000,924.167603,605100
2015-11-26,995.000000,995.000000,975.000000,985.000000,924.167603,2636200
2015-11-27,995.000000,995.000000,970.000000,975.000000,914.785095,92500
2015-11-30,965.000000,965.000000,950.000000,950.000000,891.329102,276400
2015-12-01,945.000000,960.000000,940.000000,950.000000,891.329102,88800
2015-12-02,945.000000,945.000000,925.000000,925.000000,867.872986,379500
2015-12-03,925.000000,925.000000,875.000000,885.000000,830.343445,559100
2015-12-04,895.000000,900.000000,885.000000,895.000000,839.725830,17800
2015-12-07,900.000000,930.000000,865.000000,895.000000,839.725830,462500
2015-12-08,875.000000,890.000000,855.000000,890.000000,835.034668,269600
2015-12-09,890.000000,890.000000,890.000000,890.000000,835.034668,0
2015-12-10,875.000000,880.000000,865.000000,880.000000,825.652161,67000
2015-12-11,870.000000,885.000000,860.000000,875.000000,820.960999,226100
2015-12-14,875.000000,875.000000,865.000000,870.000000,816.269836,56900
2015-12-15,880.000000,880.000000,870.000000,880.000000,825.652161,118900
2015-12-16,890.000000,950.000000,890.000000,920.000000,863.181885,382400
2015-12-17,950.000000,965.000000,910.000000,965.000000,905.402771,1632800
2015-12-18,945.000000,955.000000,940.000000,950.000000,891.329102,331800
2015-12-21,950.000000,955.000000,935.000000,950.000000,891.329102,1023700
2015-12-22,945.000000,985.000000,945.000000,950.000000,891.329102,5236500
2015-12-23,960.000000,960.000000,935.000000,940.000000,881.946777,70600
2015-12-28,965.000000,970.000000,935.000000,945.000000,886.637878,904600
2015-12-29,960.000000,965.000000,940.000000,960.000000,900.711487,303200
2015-12-30,950.000000,970.000000,945.000000,955.000000,896.020325,327800
2016-01-04,950.000000,950.000000,920.000000,930.000000,872.564270,492900
2016-01-05,925.000000,945.000000,925.000000,940.000000,881.946777,77500
2016-01-06,950.000000,955.000000,940.000000,950.000000,891.329102,1332300
2016-01-07,950.000000,960.000000,925.000000,930.000000,872.564270,572600
2016-01-08,930.000000,940.000000,930.000000,940.000000,881.946777,52800
2016-01-11,950.000000,950.000000,910.000000,930.000000,872.564270,441600
2016-01-12,930.000000,940.000000,925.000000,940.000000,881.946777,131800
2016-01-13,945.000000,945.000000,925.000000,935.000000,877.255493,358400
2016-01-14,945.000000,945.000000,915.000000,935.000000,877.255493,91800
2016-01-15,935.000000,945.000000,920.000000,940.000000,881.946777,622100
2016-01-18,940.000000,940.000000,920.000000,940.000000,881.946777,48100
2016-01-19,945.000000,955.000000,935.000000,945.000000,886.637878,256300
2016-01-20,940.000000,950.000000,935.000000,940.000000,881.946777,786200
2016-01-21,940.000000,940.000000,925.000000,935.000000,877.255493,143900
2016-01-22,930.000000,940.000000,930.000000,935.000000,877.255493,531700
2016-01-25,935.000000,950.000000,935.000000,940.000000,881.946777,32700
2016-01-26,945.000000,950.000000,935.000000,945.000000,886.637878,1762300
2016-01-27,940.000000,940.000000,935.000000,940.000000,881.946777,3793400
2016-01-28,940.000000,940.000000,930.000000,935.000000,877.255493,141700
2016-01-29,935.000000,940.000000,930.000000,935.000000,877.255493,214500
2016-02-01,940.000000,940.000000,935.000000,935.000000,877.255493,87900
2016-02-02,940.000000,955.000000,935.000000,935.000000,877.255493,247900
2016-02-03,945.000000,955.000000,930.000000,935.000000,877.255493,377300
2016-02-04,935.000000,935.000000,900.000000,905.000000,849.108215,1347000
2016-02-05,905.000000,920.000000,875.000000,880.000000,825.652161,2328500
2016-02-09,870.000000,920.000000,865.000000,920.000000,863.181885,502600
2016-02-10,915.000000,920.000000,890.000000,895.000000,839.725830,89500
2016-02-11,890.000000,895.000000,875.000000,895.000000,839.725830,200000
2016-02-12,920.000000,935.000000,880.000000,905.000000,849.108215,157100
2016-02-15,905.000000,905.000000,890.000000,895.000000,839.725830,58200
2016-02-16,900.000000,900.000000,875.000000,880.000000,825.652161,842800
2016-02-17,880.000000,895.000000,870.000000,875.000000,820.960999,1657400
2016-02-18,880.000000,890.000000,865.000000,875.000000,820.960999,2449200
2016-02-19,875.000000,880.000000,865.000000,870.000000,816.269836,383000
2016-02-22,875.000000,875.000000,865.000000,870.000000,816.269836,536600
2016-02-23,870.000000,870.000000,860.000000,865.000000,811.578613,1486000
2016-02-24,860.000000,865.000000,855.000000,855.000000,802.196167,348500
2016-02-25,855.000000,855.000000,845.000000,850.000000,797.505066,504100
2016-02-26,855.000000,860.000000,845.000000,855.000000,802.196167,894600
2016-02-29,860.000000,905.000000,855.000000,885.000000,830.343445,1859000
2016-03-01,890.000000,900.000000,885.000000,900.000000,844.417053,333300
2016-03-02,905.000000,980.000000,905.000000,940.000000,881.946777,2665300
2016-03-03,970.000000,975.000000,920.000000,920.000000,863.181885,965200
2016-03-04,920.000000,945.000000,915.000000,930.000000,872.564270,618300
2016-03-07,940.000000,950.000000,920.000000,920.000000,863.181885,214200
2016-03-08,920.000000,955.000000,910.000000,920.000000,863.181885,1095300
2016-03-10,930.000000,960.000000,915.000000,925.000000,867.872986,981100
2016-03-11,925.000000,925.000000,925.000000,925.000000,867.872986,0
2016-03-14,925.000000,925.000000,925.000000,925.000000,867.872986,0
