Date,Open,High,Low,Close,Adj Close,Volume
2018-10-10,755.000000,755.000000,755.000000,755.000000,755.000000,51294800
2018-10-11,830.000000,940.000000,830.000000,940.000000,940.000000,9801400
2018-10-12,970.000000,1165.000000,970.000000,1090.000000,1090.000000,48867200
2018-10-15,1095.000000,1205.000000,1065.000000,1180.000000,1180.000000,45101600
2018-10-16,1170.000000,1270.000000,1170.000000,1235.000000,1235.000000,16852000
2018-10-17,1250.000000,1275.000000,1215.000000,1275.000000,1275.000000,6774000
2018-10-18,1280.000000,1430.000000,1250.000000,1370.000000,1370.000000,28854100
2018-10-19,1375.000000,1570.000000,1340.000000,1515.000000,1515.000000,13550600
2018-10-22,1525.000000,1650.000000,1485.000000,1590.000000,1590.000000,11684100
2018-10-23,1610.000000,1625.000000,1405.000000,1440.000000,1440.000000,15053900
2018-10-24,1440.000000,1540.000000,1405.000000,1440.000000,1440.000000,15580700
2018-10-25,1445.000000,1455.000000,1355.000000,1410.000000,1410.000000,3198300
2018-10-26,1420.000000,1435.000000,1410.000000,1420.000000,1420.000000,1118600
2018-10-29,1420.000000,1435.000000,1230.000000,1290.000000,1290.000000,4869000
2018-10-30,1290.000000,1320.000000,1165.000000,1230.000000,1230.000000,3709900
2018-10-31,1230.000000,1250.000000,1120.000000,1175.000000,1175.000000,3949600
2018-11-01,1180.000000,1200.000000,1165.000000,1170.000000,1170.000000,294900
2018-11-02,1190.000000,1280.000000,1155.000000,1275.000000,1275.000000,4028800
2018-11-05,1280.000000,1540.000000,1215.000000,1510.000000,1510.000000,15085900
2018-11-06,1510.000000,1530.000000,1415.000000,1470.000000,1470.000000,4285600
2018-11-07,1460.000000,1460.000000,1410.000000,1420.000000,1420.000000,1212300
2018-11-08,1420.000000,1515.000000,1390.000000,1470.000000,1470.000000,3493200
2018-11-09,1470.000000,1510.000000,1410.000000,1475.000000,1475.000000,3353400
2018-11-12,1475.000000,1700.000000,1475.000000,1665.000000,1665.000000,12515300
2018-11-13,1685.000000,1795.000000,1665.000000,1760.000000,1760.000000,8671500
2018-11-14,1770.000000,1810.000000,1650.000000,1685.000000,1685.000000,6881400
2018-11-15,1685.000000,1685.000000,1550.000000,1585.000000,1585.000000,4245100
2018-11-16,1585.000000,1690.000000,1580.000000,1670.000000,1670.000000,4828500
2018-11-19,1675.000000,1750.000000,1615.000000,1740.000000,1740.000000,4884600
2018-11-20,1740.000000,1740.000000,1740.000000,1740.000000,1740.000000,0
2018-11-21,1755.000000,1845.000000,1660.000000,1755.000000,1755.000000,5602000
2018-11-22,1755.000000,1770.000000,1655.000000,1680.000000,1680.000000,2313800
2018-11-23,1680.000000,1795.000000,1630.000000,1740.000000,1740.000000,4823400
2018-11-26,1740.000000,1750.000000,1615.000000,1625.000000,1625.000000,2994800
2018-11-27,1630.000000,1650.000000,1520.000000,1525.000000,1525.000000,2272500
2018-11-28,1505.000000,1510.000000,1450.000000,1465.000000,1465.000000,1804700
2018-11-29,1430.000000,1520.000000,1430.000000,1480.000000,1480.000000,1236500
2018-11-30,1500.000000,1515.000000,1360.000000,1490.000000,1490.000000,1045100
2018-12-03,1500.000000,1545.000000,1445.000000,1465.000000,1465.000000,524900
2018-12-04,1465.000000,1485.000000,1420.000000,1455.000000,1455.000000,1002500
2018-12-05,1425.000000,1500.000000,1420.000000,1450.000000,1450.000000,701800
2018-12-06,1450.000000,1450.000000,1420.000000,1440.000000,1440.000000,279800
2018-12-07,1440.000000,1495.000000,1425.000000,1460.000000,1460.000000,502200
2018-12-10,1460.000000,1525.000000,1430.000000,1525.000000,1525.000000,1487900
2018-12-11,1535.000000,1580.000000,1475.000000,1485.000000,1485.000000,233900
2018-12-12,1460.000000,1495.000000,1435.000000,1440.000000,1440.000000,187000
2018-12-13,1445.000000,1445.000000,1270.000000,1420.000000,1420.000000,287100
2018-12-14,1420.000000,1445.000000,1410.000000,1420.000000,1420.000000,106400
2018-12-17,1410.000000,1435.000000,1315.000000,1435.000000,1435.000000,458500
2018-12-18,1440.000000,1710.000000,1420.000000,1615.000000,1615.000000,14386900
2018-12-19,1620.000000,1690.000000,1570.000000,1570.000000,1570.000000,10591600
2018-12-20,1585.000000,1600.000000,1445.000000,1540.000000,1540.000000,3409800
2018-12-21,1540.000000,1570.000000,1470.000000,1475.000000,1475.000000,427100
2018-12-24,1475.000000,1475.000000,1475.000000,1475.000000,1475.000000,0
2018-12-25,1475.000000,1475.000000,1475.000000,1475.000000,1475.000000,0
2018-12-26,1445.000000,1535.000000,1380.000000,1525.000000,1525.000000,600900
2018-12-27,1535.000000,1630.000000,1535.000000,1575.000000,1575.000000,2998200
2018-12-28,1575.000000,1585.000000,1505.000000,1560.000000,1560.000000,1686100
2018-12-31,1560.000000,1560.000000,1560.000000,1560.000000,1560.000000,0
2019-01-01,1560.000000,1560.000000,1560.000000,1560.000000,1560.000000,0
2019-01-02,1575.000000,1655.000000,1535.000000,1550.000000,1550.000000,1712200
2019-01-03,1550.000000,1600.000000,1550.000000,1575.000000,1575.000000,328100
2019-01-04,1575.000000,1650.000000,1480.000000,1575.000000,1575.000000,220100
2019-01-07,1575.000000,1620.000000,1565.000000,1565.000000,1565.000000,925800
2019-01-08,1565.000000,1600.000000,1530.000000,1555.000000,1555.000000,847300
2019-01-09,1540.000000,1590.000000,1525.000000,1580.000000,1580.000000,1354100
2019-01-10,1580.000000,1585.000000,1550.000000,1575.000000,1575.000000,152800
2019-01-11,1560.000000,1615.000000,1550.000000,1580.000000,1580.000000,580200
2019-01-14,1560.000000,1585.000000,1550.000000,1580.000000,1580.000000,606400
2019-01-15,1580.000000,1610.000000,1560.000000,1580.000000,1580.000000,540400
2019-01-16,1590.000000,1625.000000,1580.000000,1590.000000,1590.000000,1586500
2019-01-17,1590.000000,1600.000000,1555.000000,1555.000000,1555.000000,576700
2019-01-18,1565.000000,1630.000000,1525.000000,1570.000000,1570.000000,1682100
2019-01-21,1570.000000,1620.000000,1545.000000,1560.000000,1560.000000,769300
2019-01-22,1560.000000,1560.000000,1535.000000,1540.000000,1540.000000,79100
2019-01-23,1535.000000,1550.000000,1525.000000,1545.000000,1545.000000,164500
2019-01-24,1525.000000,1555.000000,1510.000000,1525.000000,1525.000000,293900
2019-01-25,1530.000000,1530.000000,1515.000000,1520.000000,1520.000000,59000
2019-01-28,1520.000000,1530.000000,1505.000000,1505.000000,1505.000000,68100
2019-01-29,1500.000000,1575.000000,1480.000000,1540.000000,1540.000000,1519300
2019-01-30,1540.000000,1540.000000,1515.000000,1515.000000,1515.000000,147700
2019-01-31,1500.000000,1500.000000,1490.000000,1490.000000,1490.000000,292100
2019-02-01,1490.000000,1500.000000,1480.000000,1500.000000,1500.000000,68000
2019-02-04,1500.000000,1560.000000,1490.000000,1550.000000,1550.000000,1181200
2019-02-05,1550.000000,1550.000000,1550.000000,1550.000000,1550.000000,0
2019-02-06,1560.000000,1560.000000,1525.000000,1525.000000,1525.000000,239500
2019-02-07,1515.000000,1530.000000,1500.000000,1525.000000,1525.000000,92800
2019-02-08,1500.000000,1525.000000,1500.000000,1525.000000,1525.000000,190400
2019-02-11,1500.000000,1520.000000,1500.000000,1520.000000,1520.000000,71000
2019-02-12,1495.000000,1500.000000,1490.000000,1490.000000,1490.000000,97700
2019-02-13,1465.000000,1475.000000,1455.000000,1475.000000,1475.000000,269500
2019-02-14,1475.000000,1475.000000,1450.000000,1470.000000,1470.000000,94300
2019-02-15,1460.000000,1460.000000,1445.000000,1460.000000,1460.000000,60600
2019-02-18,1460.000000,1540.000000,1460.000000,1495.000000,1495.000000,1834300
2019-02-19,1495.000000,1505.000000,1495.000000,1500.000000,1500.000000,136000
2019-02-20,1475.000000,1475.000000,1470.000000,1470.000000,1470.000000,105400
2019-02-21,1465.000000,1475.000000,1465.000000,1465.000000,1465.000000,46300
